2024-02-21 11:46:59,415 INFO    StreamThr :201540 [internal.py:wandb_internal():86] W&B internal server running at pid: 201540, started at: 2024-02-21 11:46:59.414634
2024-02-21 11:47:00,125 DEBUG   HandlerThread:201540 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-17-generic-x86_64-with-glibc2.35', 'python': '3.11.2', 'heartbeatAt': '2024-02-21T10:47:00.110081', 'startedAt': '2024-02-21T10:46:59.407532', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/arafanelli/PycharmProjects/emoDetection/emotion-detection/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/andrearafanelli/emotion-detection.git', 'commit': '327d89b751796003104a6ceb2b2833aa86630dba'}, 'email': 'andrea.rafanelli96@gmail.com', 'root': '/home/arafanelli/PycharmProjects/emoDetection/emotion-detection', 'host': 'boncioli', 'username': 'arafanelli', 'executable': '/home/arafanelli/PycharmProjects/emoDetection/.venv/bin/python', 'cpu_count': 14, 'cpu_count_logical': 28, 'cpu_freq': {'current': 1236.6812142857143, 'min': 1200.0, 'max': 4642.857142857143}, 'cpu_freq_per_core': [{'current': 1200.29, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.256, 'min': 1200.0, 'max': 4600.0}, {'current': 1301.223, 'min': 1200.0, 'max': 4700.0}, {'current': 1200.114, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.111, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.002, 'min': 1200.0, 'max': 4800.0}, {'current': 1250.992, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.451, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4800.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4700.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.142, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1235.779, 'min': 1200.0, 'max': 4700.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.033, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4800.0}, {'current': 1400.002, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4800.0}, {'current': 1200.243, 'min': 1200.0, 'max': 4700.0}], 'disk': {'/': {'total': 3665.956069946289, 'used': 854.0731811523438}}, 'gpu': 'Quadro RTX 4000', 'gpu_count': 2, 'gpu_devices': [{'name': 'Quadro RTX 4000', 'memory_total': 8370061312}, {'name': 'Quadro RTX 4000', 'memory_total': 8361279488}], 'memory': {'total': 125.47242736816406}}
2024-02-21 11:47:00,126 INFO    HandlerThread:201540 [system_monitor.py:probe():224] Finished collecting system info
2024-02-21 11:47:00,126 INFO    HandlerThread:201540 [system_monitor.py:probe():227] Publishing system info
2024-02-21 11:47:00,127 INFO    HandlerThread:201540 [system_monitor.py:probe():229] Finished publishing system info
2024-02-21 11:47:00,135 DEBUG   SenderThread:201540 [sender.py:send():382] send: files
2024-02-21 11:47:00,135 INFO    SenderThread:201540 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-21 11:47:00,153 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: python_packages
2024-02-21 11:47:00,153 DEBUG   SenderThread:201540 [sender.py:send_request():409] send_request: python_packages
2024-02-21 11:47:00,154 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 11:47:00,155 DEBUG   SenderThread:201540 [sender.py:send_request():409] send_request: stop_status
2024-02-21 11:47:00,159 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 11:47:00,482 DEBUG   SenderThread:201540 [sender.py:send():382] send: telemetry
2024-02-21 11:47:00,725 INFO    wandb-upload_0:201540 [upload_job.py:push():131] Uploaded file /tmp/tmp7tuyxfzmwandb/mmu67wea-wandb-metadata.json
2024-02-21 11:47:00,913 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_created():271] file/dir created: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/wandb-metadata.json
2024-02-21 11:47:00,914 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_created():271] file/dir created: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/output.log
2024-02-21 11:47:00,915 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_created():271] file/dir created: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/requirements.txt
2024-02-21 11:47:02,913 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/output.log
2024-02-21 11:47:04,483 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:04,914 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/output.log
2024-02-21 11:47:06,914 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/output.log
2024-02-21 11:47:08,915 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/output.log
2024-02-21 11:47:09,661 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:10,916 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/output.log
2024-02-21 11:47:12,917 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/output.log
2024-02-21 11:47:15,155 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 11:47:15,156 DEBUG   SenderThread:201540 [sender.py:send_request():409] send_request: stop_status
2024-02-21 11:47:15,160 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 11:47:15,448 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:20,449 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:25,451 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:30,155 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 11:47:30,156 DEBUG   SenderThread:201540 [sender.py:send_request():409] send_request: stop_status
2024-02-21 11:47:30,198 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 11:47:32,327 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:33,928 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/config.yaml
2024-02-21 11:47:38,103 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:43,104 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:45,155 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 11:47:45,156 DEBUG   SenderThread:201540 [sender.py:send_request():409] send_request: stop_status
2024-02-21 11:47:45,198 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 11:47:48,623 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:53,624 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:47:58,625 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:00,084 DEBUG   SystemMonitor:201540 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-21 11:48:00,086 DEBUG   SenderThread:201540 [sender.py:send():382] send: stats
2024-02-21 11:48:00,156 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 11:48:00,156 DEBUG   SenderThread:201540 [sender.py:send_request():409] send_request: stop_status
2024-02-21 11:48:00,198 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 11:48:03,708 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:08,709 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:13,710 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:15,156 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 11:48:15,157 DEBUG   SenderThread:201540 [sender.py:send_request():409] send_request: stop_status
2024-02-21 11:48:15,198 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 11:48:19,346 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:24,347 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:29,349 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:30,087 DEBUG   SenderThread:201540 [sender.py:send():382] send: stats
2024-02-21 11:48:30,156 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 11:48:30,157 DEBUG   SenderThread:201540 [sender.py:send_request():409] send_request: stop_status
2024-02-21 11:48:30,198 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 11:48:34,418 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:39,419 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:44,420 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:45,156 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 11:48:45,157 DEBUG   SenderThread:201540 [sender.py:send_request():409] send_request: stop_status
2024-02-21 11:48:45,198 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 11:48:49,441 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:54,844 DEBUG   HandlerThread:201540 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 11:48:54,965 INFO    Thread-12 :201540 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/arafanelli/PycharmProjects/emoDetection/emotion-detection/wandb/run-20240221_114659-ffz5qdpa/files/output.log
